barcode,in_tissue,array_row,array_col,pxl_row_in_fullres,pxl_col_in_fullres
15um-001-001,1,1,1,33,33
15um-001-002,1,1,2,33,73
15um-001-003,1,1,3,33,113
15um-001-004,1,1,4,33,153
15um-001-005,1,1,5,33,193
15um-001-006,1,1,6,33,233
15um-001-007,1,1,7,33,273
15um-001-008,1,1,8,33,313
15um-001-009,1,1,9,33,353
15um-001-010,1,1,10,33,393
15um-001-011,1,1,11,33,433
15um-001-012,1,1,12,33,473
15um-001-013,1,1,13,33,513
15um-001-014,1,1,14,33,553
15um-001-015,1,1,15,33,593
15um-001-016,1,1,16,33,633
15um-001-017,1,1,17,33,673
15um-001-018,1,1,18,33,713
15um-001-019,1,1,19,33,753
15um-001-020,1,1,20,33,793
15um-001-021,1,1,21,33,833
15um-001-022,1,1,22,33,873
15um-001-023,1,1,23,33,913
15um-001-024,1,1,24,33,953
15um-001-025,1,1,25,33,993
15um-001-026,1,1,26,33,1033
15um-001-027,1,1,27,33,1073
15um-001-028,1,1,28,33,1113
15um-001-029,1,1,29,33,1153
15um-001-030,1,1,30,33,1193
15um-001-031,1,1,31,33,1233
15um-001-032,1,1,32,33,1273
15um-001-033,1,1,33,33,1313
15um-001-034,1,1,34,33,1353
15um-001-035,1,1,35,33,1393
15um-001-036,1,1,36,33,1433
15um-001-037,1,1,37,33,1473
15um-001-038,1,1,38,33,1513
15um-001-039,1,1,39,33,1553
15um-001-040,1,1,40,33,1593
15um-001-041,1,1,41,33,1633
15um-001-042,1,1,42,33,1673
15um-001-043,1,1,43,33,1713
15um-001-044,1,1,44,33,1753
15um-001-045,1,1,45,33,1793
15um-001-046,1,1,46,33,1833
15um-001-047,1,1,47,33,1873
15um-001-048,1,1,48,33,1913
15um-001-049,1,1,49,33,1953
15um-001-050,1,1,50,33,1993
15um-001-051,1,1,51,33,2033
15um-001-052,1,1,52,33,2073
15um-001-053,1,1,53,33,2113
15um-001-054,1,1,54,33,2153
15um-001-055,1,1,55,33,2193
15um-001-056,1,1,56,33,2233
15um-001-057,1,1,57,33,2273
15um-001-058,1,1,58,33,2313
15um-001-059,1,1,59,33,2353
15um-001-060,1,1,60,33,2393
15um-001-061,1,1,61,33,2433
15um-001-062,1,1,62,33,2473
15um-001-063,1,1,63,33,2513
15um-001-064,1,1,64,33,2553
15um-001-065,1,1,65,33,2593
15um-001-066,1,1,66,33,2633
15um-001-067,1,1,67,33,2673
15um-001-068,1,1,68,33,2713
15um-001-069,1,1,69,33,2753
15um-001-070,1,1,70,33,2793
15um-001-071,1,1,71,33,2833
15um-001-072,1,1,72,33,2873
15um-001-073,1,1,73,33,2913
15um-001-074,1,1,74,33,2953
15um-001-075,1,1,75,33,2993
15um-001-076,1,1,76,33,3033
15um-001-077,1,1,77,33,3073
15um-001-078,1,1,78,33,3113
15um-001-079,1,1,79,33,3153
15um-001-080,1,1,80,33,3193
15um-001-081,1,1,81,33,3233
15um-001-082,1,1,82,33,3273
15um-001-083,1,1,83,33,3313
15um-001-084,1,1,84,33,3353
15um-001-085,1,1,85,33,3393
15um-001-086,1,1,86,33,3433
15um-001-087,1,1,87,33,3473
15um-001-088,1,1,88,33,3513
15um-001-089,1,1,89,33,3553
15um-001-090,1,1,90,33,3593
15um-001-091,1,1,91,33,3633
15um-001-092,1,1,92,33,3673
15um-001-093,1,1,93,33,3713
15um-001-094,1,1,94,33,3753
15um-001-095,1,1,95,33,3793
15um-001-096,1,1,96,33,3833
15um-002-001,1,2,1,73,33
15um-002-002,1,2,2,73,73
15um-002-003,1,2,3,73,113
15um-002-004,1,2,4,73,153
15um-002-005,1,2,5,73,193
15um-002-006,1,2,6,73,233
15um-002-007,1,2,7,73,273
15um-002-008,1,2,8,73,313
15um-002-009,1,2,9,73,353
15um-002-010,1,2,10,73,393
15um-002-011,1,2,11,73,433
15um-002-012,1,2,12,73,473
15um-002-013,1,2,13,73,513
15um-002-014,1,2,14,73,553
15um-002-015,1,2,15,73,593
15um-002-016,1,2,16,73,633
15um-002-017,1,2,17,73,673
15um-002-018,1,2,18,73,713
15um-002-019,1,2,19,73,753
15um-002-020,1,2,20,73,793
15um-002-021,1,2,21,73,833
15um-002-022,1,2,22,73,873
15um-002-023,1,2,23,73,913
15um-002-024,1,2,24,73,953
15um-002-025,1,2,25,73,993
15um-002-026,1,2,26,73,1033
15um-002-027,1,2,27,73,1073
15um-002-028,1,2,28,73,1113
15um-002-029,1,2,29,73,1153
15um-002-030,1,2,30,73,1193
15um-002-031,1,2,31,73,1233
15um-002-032,1,2,32,73,1273
15um-002-033,1,2,33,73,1313
15um-002-034,1,2,34,73,1353
15um-002-035,1,2,35,73,1393
15um-002-036,1,2,36,73,1433
15um-002-037,1,2,37,73,1473
15um-002-038,1,2,38,73,1513
15um-002-039,1,2,39,73,1553
15um-002-040,1,2,40,73,1593
15um-002-041,1,2,41,73,1633
15um-002-042,1,2,42,73,1673
15um-002-043,1,2,43,73,1713
15um-002-044,1,2,44,73,1753
15um-002-045,1,2,45,73,1793
15um-002-046,1,2,46,73,1833
15um-002-047,1,2,47,73,1873
15um-002-048,1,2,48,73,1913
15um-002-049,1,2,49,73,1953
15um-002-050,1,2,50,73,1993
15um-002-051,1,2,51,73,2033
15um-002-052,1,2,52,73,2073
15um-002-053,1,2,53,73,2113
15um-002-054,1,2,54,73,2153
15um-002-055,1,2,55,73,2193
15um-002-056,1,2,56,73,2233
15um-002-057,1,2,57,73,2273
15um-002-058,1,2,58,73,2313
15um-002-059,1,2,59,73,2353
15um-002-060,1,2,60,73,2393
15um-002-061,1,2,61,73,2433
15um-002-062,1,2,62,73,2473
15um-002-063,1,2,63,73,2513
15um-002-064,1,2,64,73,2553
15um-002-065,1,2,65,73,2593
15um-002-066,1,2,66,73,2633
15um-002-067,1,2,67,73,2673
15um-002-068,1,2,68,73,2713
15um-002-069,1,2,69,73,2753
15um-002-070,1,2,70,73,2793
15um-002-071,1,2,71,73,2833
15um-002-072,1,2,72,73,2873
15um-002-073,1,2,73,73,2913
15um-002-074,1,2,74,73,2953
15um-002-075,1,2,75,73,2993
15um-002-076,1,2,76,73,3033
15um-002-077,1,2,77,73,3073
15um-002-078,1,2,78,73,3113
15um-002-079,1,2,79,73,3153
15um-002-080,1,2,80,73,3193
15um-002-081,1,2,81,73,3233
15um-002-082,1,2,82,73,3273
15um-002-083,1,2,83,73,3313
15um-002-084,1,2,84,73,3353
15um-002-085,1,2,85,73,3393
15um-002-086,1,2,86,73,3433
15um-002-087,1,2,87,73,3473
15um-002-088,1,2,88,73,3513
15um-002-089,1,2,89,73,3553
15um-002-090,1,2,90,73,3593
15um-002-091,1,2,91,73,3633
15um-002-092,1,2,92,73,3673
15um-002-093,1,2,93,73,3713
15um-002-094,1,2,94,73,3753
15um-002-095,1,2,95,73,3793
15um-002-096,1,2,96,73,3833
15um-003-001,1,3,1,113,33
15um-003-002,1,3,2,113,73
15um-003-003,1,3,3,113,113
15um-003-004,1,3,4,113,153
15um-003-005,1,3,5,113,193
15um-003-006,1,3,6,113,233
15um-003-007,1,3,7,113,273
15um-003-008,1,3,8,113,313
15um-003-009,1,3,9,113,353
15um-003-010,1,3,10,113,393
15um-003-011,1,3,11,113,433
15um-003-012,1,3,12,113,473
15um-003-013,1,3,13,113,513
15um-003-014,1,3,14,113,553
15um-003-015,1,3,15,113,593
15um-003-016,1,3,16,113,633
15um-003-017,1,3,17,113,673
15um-003-018,1,3,18,113,713
15um-003-019,1,3,19,113,753
15um-003-020,1,3,20,113,793
15um-003-021,1,3,21,113,833
15um-003-022,1,3,22,113,873
15um-003-023,1,3,23,113,913
15um-003-024,1,3,24,113,953
15um-003-025,1,3,25,113,993
15um-003-026,1,3,26,113,1033
15um-003-027,1,3,27,113,1073
15um-003-028,1,3,28,113,1113
15um-003-029,1,3,29,113,1153
15um-003-030,1,3,30,113,1193
15um-003-031,1,3,31,113,1233
15um-003-032,1,3,32,113,1273
15um-003-033,1,3,33,113,1313
15um-003-034,1,3,34,113,1353
15um-003-035,1,3,35,113,1393
15um-003-036,1,3,36,113,1433
15um-003-037,1,3,37,113,1473
15um-003-038,1,3,38,113,1513
15um-003-039,1,3,39,113,1553
15um-003-040,1,3,40,113,1593
15um-003-041,1,3,41,113,1633
15um-003-042,1,3,42,113,1673
15um-003-043,1,3,43,113,1713
15um-003-044,1,3,44,113,1753
15um-003-045,1,3,45,113,1793
15um-003-046,1,3,46,113,1833
15um-003-047,1,3,47,113,1873
15um-003-048,1,3,48,113,1913
15um-003-049,1,3,49,113,1953
15um-003-050,1,3,50,113,1993
15um-003-051,1,3,51,113,2033
15um-003-052,1,3,52,113,2073
15um-003-053,1,3,53,113,2113
15um-003-054,1,3,54,113,2153
15um-003-055,1,3,55,113,2193
15um-003-056,1,3,56,113,2233
15um-003-057,1,3,57,113,2273
15um-003-058,1,3,58,113,2313
15um-003-059,1,3,59,113,2353
15um-003-060,1,3,60,113,2393
15um-003-061,1,3,61,113,2433
15um-003-062,1,3,62,113,2473
15um-003-063,1,3,63,113,2513
15um-003-064,1,3,64,113,2553
15um-003-065,1,3,65,113,2593
15um-003-066,1,3,66,113,2633
15um-003-067,1,3,67,113,2673
15um-003-068,1,3,68,113,2713
15um-003-069,1,3,69,113,2753
15um-003-070,1,3,70,113,2793
15um-003-071,1,3,71,113,2833
15um-003-072,1,3,72,113,2873
15um-003-073,1,3,73,113,2913
15um-003-074,1,3,74,113,2953
15um-003-075,1,3,75,113,2993
15um-003-076,1,3,76,113,3033
15um-003-077,1,3,77,113,3073
15um-003-078,1,3,78,113,3113
15um-003-079,1,3,79,113,3153
15um-003-080,1,3,80,113,3193
15um-003-081,1,3,81,113,3233
15um-003-082,1,3,82,113,3273
15um-003-083,1,3,83,113,3313
15um-003-084,1,3,84,113,3353
15um-003-085,1,3,85,113,3393
15um-003-086,1,3,86,113,3433
15um-003-087,1,3,87,113,3473
15um-003-088,1,3,88,113,3513
15um-003-089,1,3,89,113,3553
15um-003-090,1,3,90,113,3593
15um-003-091,1,3,91,113,3633
15um-003-092,1,3,92,113,3673
15um-003-093,1,3,93,113,3713
15um-003-094,1,3,94,113,3753
15um-003-095,1,3,95,113,3793
15um-003-096,1,3,96,113,3833
15um-004-001,1,4,1,153,33
15um-004-002,1,4,2,153,73
15um-004-003,1,4,3,153,113
15um-004-004,1,4,4,153,153
15um-004-005,1,4,5,153,193
15um-004-006,1,4,6,153,233
15um-004-007,1,4,7,153,273
15um-004-008,1,4,8,153,313
15um-004-009,1,4,9,153,353
15um-004-010,1,4,10,153,393
15um-004-011,1,4,11,153,433
15um-004-012,1,4,12,153,473
15um-004-013,1,4,13,153,513
15um-004-014,1,4,14,153,553
15um-004-015,1,4,15,153,593
15um-004-016,1,4,16,153,633
15um-004-017,1,4,17,153,673
15um-004-018,1,4,18,153,713
15um-004-019,1,4,19,153,753
15um-004-020,1,4,20,153,793
15um-004-021,1,4,21,153,833
15um-004-022,1,4,22,153,873
15um-004-023,1,4,23,153,913
15um-004-024,1,4,24,153,953
15um-004-025,1,4,25,153,993
15um-004-026,1,4,26,153,1033
15um-004-027,1,4,27,153,1073
15um-004-028,1,4,28,153,1113
15um-004-029,1,4,29,153,1153
15um-004-030,1,4,30,153,1193
15um-004-031,1,4,31,153,1233
15um-004-032,1,4,32,153,1273
15um-004-033,1,4,33,153,1313
15um-004-034,1,4,34,153,1353
15um-004-035,1,4,35,153,1393
15um-004-036,1,4,36,153,1433
15um-004-037,1,4,37,153,1473
15um-004-038,1,4,38,153,1513
15um-004-039,1,4,39,153,1553
15um-004-040,1,4,40,153,1593
15um-004-041,1,4,41,153,1633
15um-004-042,1,4,42,153,1673
15um-004-043,1,4,43,153,1713
15um-004-044,1,4,44,153,1753
15um-004-045,1,4,45,153,1793
15um-004-046,1,4,46,153,1833
15um-004-047,1,4,47,153,1873
15um-004-048,1,4,48,153,1913
15um-004-049,1,4,49,153,1953
15um-004-050,1,4,50,153,1993
15um-004-051,1,4,51,153,2033
15um-004-052,1,4,52,153,2073
15um-004-053,1,4,53,153,2113
15um-004-054,1,4,54,153,2153
15um-004-055,1,4,55,153,2193
15um-004-056,1,4,56,153,2233
15um-004-057,1,4,57,153,2273
15um-004-058,1,4,58,153,2313
15um-004-059,1,4,59,153,2353
15um-004-060,1,4,60,153,2393
15um-004-061,1,4,61,153,2433
15um-004-062,1,4,62,153,2473
15um-004-063,1,4,63,153,2513
15um-004-064,1,4,64,153,2553
15um-004-065,1,4,65,153,2593
15um-004-066,1,4,66,153,2633
15um-004-067,1,4,67,153,2673
15um-004-068,1,4,68,153,2713
15um-004-069,1,4,69,153,2753
15um-004-070,1,4,70,153,2793
15um-004-071,1,4,71,153,2833
15um-004-072,1,4,72,153,2873
15um-004-073,1,4,73,153,2913
15um-004-074,1,4,74,153,2953
15um-004-075,1,4,75,153,2993
15um-004-076,1,4,76,153,3033
15um-004-077,1,4,77,153,3073
15um-004-078,1,4,78,153,3113
15um-004-079,1,4,79,153,3153
15um-004-080,1,4,80,153,3193
15um-004-081,1,4,81,153,3233
15um-004-082,1,4,82,153,3273
15um-004-083,1,4,83,153,3313
15um-004-084,1,4,84,153,3353
15um-004-085,1,4,85,153,3393
15um-004-086,1,4,86,153,3433
15um-004-087,1,4,87,153,3473
15um-004-088,1,4,88,153,3513
15um-004-089,1,4,89,153,3553
15um-004-090,1,4,90,153,3593
15um-004-091,1,4,91,153,3633
15um-004-092,1,4,92,153,3673
15um-004-093,1,4,93,153,3713
15um-004-094,1,4,94,153,3753
15um-004-095,1,4,95,153,3793
15um-004-096,1,4,96,153,3833
15um-005-001,1,5,1,193,33
15um-005-002,1,5,2,193,73
15um-005-003,1,5,3,193,113
15um-005-004,1,5,4,193,153
15um-005-005,1,5,5,193,193
15um-005-006,1,5,6,193,233
15um-005-007,1,5,7,193,273
15um-005-008,1,5,8,193,313
15um-005-009,1,5,9,193,353
15um-005-010,1,5,10,193,393
15um-005-011,1,5,11,193,433
15um-005-012,1,5,12,193,473
15um-005-013,1,5,13,193,513
15um-005-014,1,5,14,193,553
15um-005-015,1,5,15,193,593
15um-005-016,1,5,16,193,633
15um-005-017,1,5,17,193,673
15um-005-018,1,5,18,193,713
15um-005-019,1,5,19,193,753
15um-005-020,1,5,20,193,793
15um-005-021,1,5,21,193,833
15um-005-022,1,5,22,193,873
15um-005-023,1,5,23,193,913
15um-005-024,1,5,24,193,953
15um-005-025,1,5,25,193,993
15um-005-026,1,5,26,193,1033
15um-005-027,1,5,27,193,1073
15um-005-028,1,5,28,193,1113
15um-005-029,1,5,29,193,1153
15um-005-030,1,5,30,193,1193
15um-005-031,1,5,31,193,1233
15um-005-032,1,5,32,193,1273
15um-005-033,1,5,33,193,1313
15um-005-034,1,5,34,193,1353
15um-005-035,1,5,35,193,1393
15um-005-036,1,5,36,193,1433
15um-005-037,1,5,37,193,1473
15um-005-038,1,5,38,193,1513
15um-005-039,1,5,39,193,1553
15um-005-040,1,5,40,193,1593
15um-005-041,1,5,41,193,1633
15um-005-042,1,5,42,193,1673
15um-005-043,1,5,43,193,1713
15um-005-044,1,5,44,193,1753
15um-005-045,1,5,45,193,1793
15um-005-046,1,5,46,193,1833
15um-005-047,1,5,47,193,1873
15um-005-048,1,5,48,193,1913
15um-005-049,1,5,49,193,1953
15um-005-050,1,5,50,193,1993
15um-005-051,1,5,51,193,2033
15um-005-052,1,5,52,193,2073
15um-005-053,1,5,53,193,2113
15um-005-054,1,5,54,193,2153
15um-005-055,1,5,55,193,2193
15um-005-056,1,5,56,193,2233
15um-005-057,1,5,57,193,2273
15um-005-058,1,5,58,193,2313
15um-005-059,1,5,59,193,2353
15um-005-060,1,5,60,193,2393
15um-005-061,1,5,61,193,2433
15um-005-062,1,5,62,193,2473
15um-005-063,1,5,63,193,2513
15um-005-064,1,5,64,193,2553
15um-005-065,1,5,65,193,2593
15um-005-066,1,5,66,193,2633
15um-005-067,1,5,67,193,2673
15um-005-068,1,5,68,193,2713
15um-005-069,1,5,69,193,2753
15um-005-070,1,5,70,193,2793
15um-005-071,1,5,71,193,2833
15um-005-072,1,5,72,193,2873
15um-005-073,1,5,73,193,2913
15um-005-074,1,5,74,193,2953
15um-005-075,1,5,75,193,2993
15um-005-076,1,5,76,193,3033
15um-005-077,1,5,77,193,3073
15um-005-078,1,5,78,193,3113
15um-005-079,1,5,79,193,3153
15um-005-080,1,5,80,193,3193
15um-005-081,1,5,81,193,3233
15um-005-082,1,5,82,193,3273
15um-005-083,1,5,83,193,3313
15um-005-084,1,5,84,193,3353
15um-005-085,1,5,85,193,3393
15um-005-086,1,5,86,193,3433
15um-005-087,1,5,87,193,3473
15um-005-088,1,5,88,193,3513
15um-005-089,1,5,89,193,3553
15um-005-090,1,5,90,193,3593
15um-005-091,1,5,91,193,3633
15um-005-092,1,5,92,193,3673
15um-005-093,1,5,93,193,3713
15um-005-094,1,5,94,193,3753
15um-005-095,1,5,95,193,3793
15um-005-096,1,5,96,193,3833
15um-006-001,1,6,1,233,33
15um-006-002,1,6,2,233,73
15um-006-003,1,6,3,233,113
15um-006-004,1,6,4,233,153
15um-006-005,1,6,5,233,193
15um-006-006,1,6,6,233,233
15um-006-007,1,6,7,233,273
15um-006-008,1,6,8,233,313
15um-006-009,1,6,9,233,353
15um-006-010,1,6,10,233,393
15um-006-011,1,6,11,233,433
15um-006-012,1,6,12,233,473
15um-006-013,1,6,13,233,513
15um-006-014,1,6,14,233,553
15um-006-015,1,6,15,233,593
15um-006-016,1,6,16,233,633
15um-006-017,1,6,17,233,673
15um-006-018,1,6,18,233,713
15um-006-019,1,6,19,233,753
15um-006-020,1,6,20,233,793
15um-006-021,1,6,21,233,833
15um-006-022,1,6,22,233,873
15um-006-023,1,6,23,233,913
15um-006-024,1,6,24,233,953
15um-006-025,1,6,25,233,993
15um-006-026,1,6,26,233,1033
15um-006-027,1,6,27,233,1073
15um-006-028,1,6,28,233,1113
15um-006-029,1,6,29,233,1153
15um-006-030,1,6,30,233,1193
15um-006-031,1,6,31,233,1233
15um-006-032,1,6,32,233,1273
15um-006-033,1,6,33,233,1313
15um-006-034,1,6,34,233,1353
15um-006-035,1,6,35,233,1393
15um-006-036,1,6,36,233,1433
15um-006-037,1,6,37,233,1473
15um-006-038,1,6,38,233,1513
15um-006-039,1,6,39,233,1553
15um-006-040,1,6,40,233,1593
15um-006-041,1,6,41,233,1633
15um-006-042,1,6,42,233,1673
15um-006-043,1,6,43,233,1713
15um-006-044,1,6,44,233,1753
15um-006-045,1,6,45,233,1793
15um-006-046,1,6,46,233,1833
15um-006-047,1,6,47,233,1873
15um-006-048,1,6,48,233,1913
15um-006-049,1,6,49,233,1953
15um-006-050,1,6,50,233,1993
15um-006-051,1,6,51,233,2033
15um-006-052,1,6,52,233,2073
15um-006-053,1,6,53,233,2113
15um-006-054,1,6,54,233,2153
15um-006-055,1,6,55,233,2193
15um-006-056,1,6,56,233,2233
15um-006-057,1,6,57,233,2273
15um-006-058,1,6,58,233,2313
15um-006-059,1,6,59,233,2353
15um-006-060,1,6,60,233,2393
15um-006-061,1,6,61,233,2433
15um-006-062,1,6,62,233,2473
15um-006-063,1,6,63,233,2513
15um-006-064,1,6,64,233,2553
15um-006-065,1,6,65,233,2593
15um-006-066,1,6,66,233,2633
15um-006-067,1,6,67,233,2673
15um-006-068,1,6,68,233,2713
15um-006-069,1,6,69,233,2753
15um-006-070,1,6,70,233,2793
15um-006-071,1,6,71,233,2833
15um-006-072,1,6,72,233,2873
15um-006-073,1,6,73,233,2913
15um-006-074,1,6,74,233,2953
15um-006-075,1,6,75,233,2993
15um-006-076,1,6,76,233,3033
15um-006-077,1,6,77,233,3073
15um-006-078,1,6,78,233,3113
15um-006-079,1,6,79,233,3153
15um-006-080,1,6,80,233,3193
15um-006-081,1,6,81,233,3233
15um-006-082,1,6,82,233,3273
15um-006-083,1,6,83,233,3313
15um-006-084,1,6,84,233,3353
15um-006-085,1,6,85,233,3393
15um-006-086,1,6,86,233,3433
15um-006-087,1,6,87,233,3473
15um-006-088,1,6,88,233,3513
15um-006-089,1,6,89,233,3553
15um-006-090,1,6,90,233,3593
15um-006-091,1,6,91,233,3633
15um-006-092,1,6,92,233,3673
15um-006-093,1,6,93,233,3713
15um-006-094,1,6,94,233,3753
15um-006-095,1,6,95,233,3793
15um-006-096,1,6,96,233,3833
15um-007-001,1,7,1,273,33
15um-007-002,1,7,2,273,73
15um-007-003,1,7,3,273,113
15um-007-004,1,7,4,273,153
15um-007-005,1,7,5,273,193
15um-007-006,1,7,6,273,233
15um-007-007,1,7,7,273,273
15um-007-008,1,7,8,273,313
15um-007-009,1,7,9,273,353
15um-007-010,1,7,10,273,393
15um-007-011,1,7,11,273,433
15um-007-012,1,7,12,273,473
15um-007-013,1,7,13,273,513
15um-007-014,1,7,14,273,553
15um-007-015,1,7,15,273,593
15um-007-016,1,7,16,273,633
15um-007-017,1,7,17,273,673
15um-007-018,1,7,18,273,713
15um-007-019,1,7,19,273,753
15um-007-020,1,7,20,273,793
15um-007-021,1,7,21,273,833
15um-007-022,1,7,22,273,873
15um-007-023,1,7,23,273,913
15um-007-024,1,7,24,273,953
15um-007-025,1,7,25,273,993
15um-007-026,1,7,26,273,1033
15um-007-027,1,7,27,273,1073
15um-007-028,1,7,28,273,1113
15um-007-029,1,7,29,273,1153
15um-007-030,1,7,30,273,1193
15um-007-031,1,7,31,273,1233
15um-007-032,1,7,32,273,1273
15um-007-033,1,7,33,273,1313
15um-007-034,1,7,34,273,1353
15um-007-035,1,7,35,273,1393
15um-007-036,1,7,36,273,1433
15um-007-037,1,7,37,273,1473
15um-007-038,1,7,38,273,1513
15um-007-039,1,7,39,273,1553
15um-007-040,1,7,40,273,1593
15um-007-041,1,7,41,273,1633
15um-007-042,1,7,42,273,1673
15um-007-043,1,7,43,273,1713
15um-007-044,1,7,44,273,1753
15um-007-045,1,7,45,273,1793
15um-007-046,1,7,46,273,1833
15um-007-047,1,7,47,273,1873
15um-007-048,1,7,48,273,1913
15um-007-049,1,7,49,273,1953
15um-007-050,1,7,50,273,1993
15um-007-051,1,7,51,273,2033
15um-007-052,1,7,52,273,2073
15um-007-053,1,7,53,273,2113
15um-007-054,1,7,54,273,2153
15um-007-055,1,7,55,273,2193
15um-007-056,1,7,56,273,2233
15um-007-057,1,7,57,273,2273
15um-007-058,1,7,58,273,2313
15um-007-059,1,7,59,273,2353
15um-007-060,1,7,60,273,2393
15um-007-061,1,7,61,273,2433
15um-007-062,1,7,62,273,2473
15um-007-063,1,7,63,273,2513
15um-007-064,1,7,64,273,2553
15um-007-065,1,7,65,273,2593
15um-007-066,1,7,66,273,2633
15um-007-067,1,7,67,273,2673
15um-007-068,1,7,68,273,2713
15um-007-069,1,7,69,273,2753
15um-007-070,1,7,70,273,2793
15um-007-071,1,7,71,273,2833
15um-007-072,1,7,72,273,2873
15um-007-073,1,7,73,273,2913
15um-007-074,1,7,74,273,2953
15um-007-075,1,7,75,273,2993
15um-007-076,1,7,76,273,3033
15um-007-077,1,7,77,273,3073
15um-007-078,1,7,78,273,3113
15um-007-079,1,7,79,273,3153
15um-007-080,1,7,80,273,3193
15um-007-081,1,7,81,273,3233
15um-007-082,1,7,82,273,3273
15um-007-083,1,7,83,273,3313
15um-007-084,1,7,84,273,3353
15um-007-085,1,7,85,273,3393
15um-007-086,1,7,86,273,3433
15um-007-087,1,7,87,273,3473
15um-007-088,1,7,88,273,3513
15um-007-089,1,7,89,273,3553
15um-007-090,1,7,90,273,3593
15um-007-091,1,7,91,273,3633
15um-007-092,1,7,92,273,3673
15um-007-093,1,7,93,273,3713
15um-007-094,1,7,94,273,3753
15um-007-095,1,7,95,273,3793
15um-007-096,1,7,96,273,3833
15um-008-001,1,8,1,313,33
15um-008-002,1,8,2,313,73
15um-008-003,1,8,3,313,113
15um-008-004,1,8,4,313,153
15um-008-005,1,8,5,313,193
15um-008-006,1,8,6,313,233
15um-008-007,1,8,7,313,273
15um-008-008,1,8,8,313,313
15um-008-009,1,8,9,313,353
15um-008-010,1,8,10,313,393
15um-008-011,1,8,11,313,433
15um-008-012,1,8,12,313,473
15um-008-013,1,8,13,313,513
15um-008-014,1,8,14,313,553
15um-008-015,1,8,15,313,593
15um-008-016,1,8,16,313,633
15um-008-017,1,8,17,313,673
15um-008-018,1,8,18,313,713
15um-008-019,1,8,19,313,753
15um-008-020,1,8,20,313,793
15um-008-021,1,8,21,313,833
15um-008-022,1,8,22,313,873
15um-008-023,1,8,23,313,913
15um-008-024,1,8,24,313,953
15um-008-025,1,8,25,313,993
15um-008-026,1,8,26,313,1033
15um-008-027,1,8,27,313,1073
15um-008-028,1,8,28,313,1113
15um-008-029,1,8,29,313,1153
15um-008-030,1,8,30,313,1193
15um-008-031,1,8,31,313,1233
15um-008-032,1,8,32,313,1273
15um-008-033,1,8,33,313,1313
15um-008-034,1,8,34,313,1353
15um-008-035,1,8,35,313,1393
15um-008-036,1,8,36,313,1433
15um-008-037,1,8,37,313,1473
15um-008-038,1,8,38,313,1513
15um-008-039,1,8,39,313,1553
15um-008-040,1,8,40,313,1593
15um-008-041,1,8,41,313,1633
15um-008-042,1,8,42,313,1673
15um-008-043,1,8,43,313,1713
15um-008-044,1,8,44,313,1753
15um-008-045,1,8,45,313,1793
15um-008-046,1,8,46,313,1833
15um-008-047,1,8,47,313,1873
15um-008-048,1,8,48,313,1913
15um-008-049,1,8,49,313,1953
15um-008-050,1,8,50,313,1993
15um-008-051,1,8,51,313,2033
15um-008-052,1,8,52,313,2073
15um-008-053,1,8,53,313,2113
15um-008-054,1,8,54,313,2153
15um-008-055,1,8,55,313,2193
15um-008-056,1,8,56,313,2233
15um-008-057,1,8,57,313,2273
15um-008-058,1,8,58,313,2313
15um-008-059,1,8,59,313,2353
15um-008-060,1,8,60,313,2393
15um-008-061,1,8,61,313,2433
15um-008-062,1,8,62,313,2473
15um-008-063,1,8,63,313,2513
15um-008-064,1,8,64,313,2553
15um-008-065,1,8,65,313,2593
15um-008-066,1,8,66,313,2633
15um-008-067,1,8,67,313,2673
15um-008-068,1,8,68,313,2713
15um-008-069,1,8,69,313,2753
15um-008-070,1,8,70,313,2793
15um-008-071,1,8,71,313,2833
15um-008-072,1,8,72,313,2873
15um-008-073,1,8,73,313,2913
15um-008-074,1,8,74,313,2953
15um-008-075,1,8,75,313,2993
15um-008-076,1,8,76,313,3033
15um-008-077,1,8,77,313,3073
15um-008-078,1,8,78,313,3113
15um-008-079,1,8,79,313,3153
15um-008-080,1,8,80,313,3193
15um-008-081,1,8,81,313,3233
15um-008-082,1,8,82,313,3273
15um-008-083,1,8,83,313,3313
15um-008-084,1,8,84,313,3353
15um-008-085,1,8,85,313,3393
15um-008-086,1,8,86,313,3433
15um-008-087,1,8,87,313,3473
15um-008-088,1,8,88,313,3513
15um-008-089,1,8,89,313,3553
15um-008-090,1,8,90,313,3593
15um-008-091,1,8,91,313,3633
15um-008-092,1,8,92,313,3673
15um-008-093,1,8,93,313,3713
15um-008-094,1,8,94,313,3753
15um-008-095,1,8,95,313,3793
15um-008-096,1,8,96,313,3833
15um-009-001,1,9,1,353,33
15um-009-002,1,9,2,353,73
15um-009-003,1,9,3,353,113
15um-009-004,1,9,4,353,153
15um-009-005,1,9,5,353,193
15um-009-006,1,9,6,353,233
15um-009-007,1,9,7,353,273
15um-009-008,1,9,8,353,313
15um-009-009,1,9,9,353,353
15um-009-010,1,9,10,353,393
15um-009-011,1,9,11,353,433
15um-009-012,1,9,12,353,473
15um-009-013,1,9,13,353,513
15um-009-014,1,9,14,353,553
15um-009-015,1,9,15,353,593
15um-009-016,1,9,16,353,633
15um-009-017,1,9,17,353,673
15um-009-018,1,9,18,353,713
15um-009-019,1,9,19,353,753
